about;name;Organisation_oGRN;Organisation_ChildOrganisations;Organisation_Roles
bd765a927585485994c9d6e135f17167;ЗАО «Агрохолдинг Экорос»;1106908000385;;
aec46bf28068484787f9e52817e15f0f;Вологодский филиал ПАО «Россети Северо-Запад»;1047855175785;;
9ea188994fdb4463a2f9589565984358;Филиал ПАО «РусГидро» Волжская ГЭС;1042401810494;;
e62e10dd16b74752b0e910864835ca6a;Филиал «Невский» ПАО «ТГК-1»;1057810153400;;
d0ca6a760e1845ae98e2a74ff3562f0c;ООО «Агро-Инвест»;1237700572020;;
e9aef7f05ee1467189d44b196aabcb23;ООО ИЦ «Сибирьэнергия»;1185476082428;;
e36f1d5e3b81435c84a1e844948690a2;АО «Волга»;1025201418989;;
0fae6cb35de54bf69bbe196290f422ce;ПАО «ОГК-2»;1052600002180;3051142c2b0f478bb9a847945a98775d;
6076f37c6a45449fbfe215d3c5709163;Филиал «Смоленская ГРЭС» ПАО «Юнипро»;1056758305020;;
786d00043cac4ddc8fea40055f4d1b48;АО «Единый оператор Республики Дагестан в сфере водоснабжения и водоотведения»;1220500004900;;
0ffba78e9c484457a004d2613b8ad73d;Чебоксарский электромеханический завод (ЧЭМЗ);;;
a090403c28774a819cf12ecb7e34ce82;Высоковольтный союз-РЗВА;;;
8cdd0b31e60a4c139fbb41e86afd396f;ООО «Квартал Республики 205, Тюмень»;1217200011621;;
a51768ba391448618346b1de1406be10;ООО «Полимет Инжиниринг»;1207400009002;;
bd778120b99442848db1901fc276e7b7;АО «Охинская ТЭЦ»;1026500885674;;
65ce5791d42e4a1793f464e99fee5424;Tuga (Иран);;;
e344119fc0fa49658e99577a580d22b5;Филиал АО «Концерн Росэнергоатом» «Плавучая атомная теплоэлектростанция»;5087746119951;;
66f1fa28be77453cab924fd3fb0fc14f;Филиал АО «Чукотэнерго» Северные электрические сети;1028700586892;;
263222ddf35e481185cef14ab99bfa01;ФГБУ «Канал имени Москвы»;1157746363983;;
73a59d41a75441d6989b0fbdc2fd0cdd;ООО «Хартия»;1127746462250;;
ec1ae3a4417a41eb9e7b202ab57afaef;ООО «ЭНЕРГОСЕРВИС»;1064205113862;;
feb621d2e84d494b852d09ef77936df4;ПАО «Мосэнерго»;1027700302420;;
4ab663d4e9a6417fa17ee4ef0f59de8c;ООО «Лиард-Инвест»;1182468004729;;
e62d397ce7854949995d64a96dbe73ce;SGB STARKSTROM;;;
6f3dd5cfdd3b4d23b21679e5668fd0b8;ООО «Тутаевская ПГУ»;1241600002225;;
efc6398201114f718ffd0f386f4cec7b;Элсиб;;;
47263af7d3c141d0a5d8bd53d7e350bd;ООО «Газпром трансгаз Ухта»;1021100731190;ea91de8a571a4ca8a6653f8cd1a9e9a1;
8b1fdce1b411438aa66db47cc943d992;АО «Транснефть-Прикамье»;1021601763820;e44b2bf90a2b491e9f22eb9a6ba8ad6d;
4acc4f0a3bd24921bf3640e255c96730;Филиал АО «СУЭК-Красноярск» «Разрез Назаровский»;1132468028956;;
5aac5ef69b7e44c6add4fbea20afe1cb;ООО «Курганская ТЭЦ»;1064501165706;;
aa257048e0084429bbc8b2dd05df712e;АО «Кольская ГМК»;1025100652906;;
57098eb4ac984407a6009a7c8753ab05;АО «ТВСЗ»;1074715001580;;
52a7d01f20144eb2915069f5b280c1dc;Statnett SF;;;
9b65123b31a840d485ee2db70f6d70fd;АО «БСЗ»;1025201524237;;
eb556c19a29f4945bebcbc44bdf52a1e;Мытищинская дистанция электроснабжения Московской дирекции по энергообеспечению;1037739877295;;
b9fb2667072b406fab94485e30384eae;АО «Сетевая компания»;1021602830930;291d82ef2449417d8c656cea3f6804e2;
1612800bd2d341e6874a08ba2cf7927a;Филиал «Сургутская ГРЭС-2» ПАО «Юнипро»;1058602056985;;
8cedb932d71c47dd83e2fb5ac22e4b20;НТП Август;;;
84c59db7d0594b9e9a90ac6babe16219;Филиал ПАО «Россети Сибирь» - «Читаэнерго»;1052460054327;;
d5bb69eaa8c84d5db3d6e5549bf1a679;"ООО ""ПРОМАВТОМАТ"" г. Москва";;;
8267f269764342aab67d9bec5bd1677f;ООО Индустриальный Парк «Станкомаш»;1157449000488;;
5c7c8344eb9f4963976c71226add0b3d;ООО «Энергостандарт»;1176313079502;;
929705e577574e718504ece10e3eae02;ООО «ЛУКОЙЛ-Нижегороднефтеоргсинтез»;1085250002111;;
ba3ee0e4cbee41e69fc69e0cec21cd9f;ООО «ЭСК Воронеж»;1193668006476;;
0fdb5fc378d44d0e94fca38f0430a4d1;НПП ЭКРА;;;
7d3a07bf981141538dc14f44eed8d92a;АО «Кавказцемент»;1020900730003;;
e0691097b4a3431bba60e05e9a605e52;Карпинский Электромашиностроительный Завод (КЭМЗ);;;
18937e8f6895414abcb7b861b65aa893;ОАО «Электромашина»;1027402694990;;
7d2f133447a746868684e7808cc098f1;АО «КНАУФ ПЕТРОБОРД»;1024702088179;;
5be3154757e3430cab5bbeaba5fd2577;АО «Транснефть - Север»;1021100730353;;
fee07c5d39cd4c6ea65baba0c7e92799;АО «Сады Придонья»;1023405367215;;
4c7fc92b97994336a2ab47f08d2b9510;ООО «Приангарский ЛПК»;1102468051773;;
b1b593ea2cee4cce9a9837b701900379;ООО «РН – Краснодарнефтегаз»;;;
f0283e68623d413a8c169e3d8ef6f276;ООО «ПКФ «Волга-Конкрит»;1026300968198;;
2d9a238db0a34aec915b1914457e1ce3;ЭЛЕКТРОСИЛА;;;
b03ec74c8f3e4660827442ca6280bd59;ООО «Самарская СЭС им. В.В. Дикопа»;1157746808141;;
48420b4947f44ac4bd5c19a9426c1d32;АО «Кызылская ТЭЦ»;1071701000359;;
b91b028f9f224215a74e123e966c78a7;АО «Концерн Росэнергоатом»;5087746119951;7e10faae049146058a47ce24ff8b826b;
c6c1d962e4d3428bac6257b974920b46;ООО «Центроблэнерго»;1225000057480;;
52675ab28d924a73a61bba8dc0818451;ООО «Дмитротарановский сахарный завод»;1063130027311;;
b899f877baf34c759cba037ad4dbbd96;АО «Тамбовская сетевая компания»;1056882300694;;
6539f07323bd4ca6ad86cd1d485354ff;ООО «Сен-Гобен Строительная продукция Рус»;1025001466379;;
62b1da9531fc40c5bdee72aa12a52383;ООО «Тандер»;1022301598549;;
93ccab96ba3741979a5660a2e6eb708d;ООО «НОВАТЭК-Энерго»;1038901120026;;
8400312b123a465690b9c42255352ab1;Сургутский филиал ООО «Газпром энерго»;1027739841370;;
982969691d4d4cedb9799a58fad6534a;АО «Щекиноазот»;1027100507015;8ac7bfd83c4f4235b2d15a8afa62d907;
91af6edfc8004ec095f4006ad8962430;Guandong Sihui Instrument Transformer Works;;;
b203637790934c5593112ce83a1a66ac;АО «Протон»;1025700827283;;
7c891f3ea45e49e087bb5d9af3f0e2d0;Хевел;;;
819a62bce2214caf8516fde1b5fd8e7a;Филиал «Марий Эл и Чувашии» ПАО «Т Плюс»;1056315070350;;
9e1635a182cc479bae38ee8ecee8f932;Филиал АО «РЭС» Приобские электрические сети;1045402509437;;
f4c065b1dbb541d89127852f2f7ce7d4;АО «ПОЛИЭФ»;1020201699495;;
0c4e0d64c66944618ee61119b73e7316;ЗАО «ТГ»;1026700850164;;
94cc14b67ed04c7c90048455e60204a4;Каменская дистанция электроснабжения Западно-Сибирской дирекции по энергообеспечению;1037739877295;;
dfb466e2875a49eb89c14460a45f66c8;ООО «ЕвроЭнергоТранс»;1064217062018;7e450db26efc45ad965f53328cbf11ad;
5a2c0cdbfc1b417d9ddffd86e4cf52fe;АО «Энергосбыт»;1052460078692;25c5132a26b94d3089819f0d02d57bc0;
3d096a47d7f2423981c6dbf185207fd3;Промэнерго;;;
318a1eaa4f2b49968a9897ad8ce6fadc;АО «ЦЕМРОС»;1027739128141;b0d33ff6b6a6402eb218b9760788fc8a;
66de1c7216ce4bdb9d56e210d0e6ba1f;HAPAM;;;
9739b6e8d4e14b818700a4cee4075fd6;АО «АТЭК»;1027739473816;;
09841b663ce546a484709bfa6bec161b;Филиал «Северный» АО «Оборонэнерго»;1097746264230;;
e678f498a52f40edbc65091443c9cf06;ООО «Хоробровская ГЭС»;1197627014617;;
40bf298267a04f7c85cb3f3ec7eb9514;ПАО «Якутскэнерго» филиал «Западные ЭС»;1021401047260;;
f9d881f74bb44f4b8ca493a47a52f05d;НПФ «ЭНЕРГОСОЮЗ»;;;
22314d4267c0489fb56714da0c621ac5;ООО «ОМП-Логистик»;1245200001617;;
6876ec33552641218ea8dd3db3005526;НИЦ «Курчатовский институт»;1027739576006;;
cf7f41d8f5d24f8f8b4028995b637de7;ООО «ГлавКерамика»;1146317004350;;
730792fca39342d39d10353d8334d78c;Монотомь;;;
0a7c638ef77d4e1d873d99ff79bc5407;ООО «Энергоресурс»;1137604009179;;
ee23554096a6439c875e73917100f3b8;Кемская дистанция электроснабжения (ЭЧ-9);1037739877295;;
d4b98859e0434218b7a7e8832ba2e301;ОАО «Тернейлес»;1022500614564;;
af6bfe59056b4cf1a1badbf2d21c25a4;ООО «РН-Туапсинский НПЗ»;1052313098683;;
855cbd101a2f4fb2b1144794422f96b1;Unigreen Energy;;;
4c962101f3ce469aa818eae590df8a76;АО «Калининградская генерирующая компания»;1083925011466;;
042b3c078c41462097738a27e3128479;Филиал АО «ГНИИХТЕОС» «Силан»;1157746445845;;
162123902527443b9a06aed756c251b5;Нерюнгринское РНУ ООО «Транснефть-Восток»;1063801003617;;
5fbb5d0bb23d412fa8e954b02248168f;ООО «ЧТК «Новый»;1163525050391;;
7cc456ea953d4c3087cce8868b544cbd;ООО «ТЭЦ»;1056604801912;;
3362abf97f254ccdb5bbbaf5b4089f4c;ООО «Молот-Оружие»;1094307000633;;
f708e6642f90422383263cab6e25ff0e;АО «Вологдаоблэнерго»;1163525064955;;
08ff8868a946469ba8b4a40469da937b;Барнаульская ТЭЦ-2;1122224002317;;
42bfae4c3a8648f483e7da32e9a6195c;ООО «Бускуль»;1047422508077;;
fb75da9a49e04c31a1324e4a8957ead6;"Харьковский завод ""Электротяжмаш""";;;
bf77b97e8a594f79acfd31358816df8a;ООО «Павловский сахарный завод»;1142309004617;;
956c8cb6a8c542e59c6f055b76c3f3b7;ООО «Газпром СПГ Портовая»;1027700311760;;
ba0dae9bbc854cadb0fd4b54310c4cbf;Энерготех;;;
2eb158a3d7a44987a1c4f9f09dd0bdfc;ООО «НКМЗ»;1020201883800;;
e35acb4580d44d5bb0345093246589af;Филиал Брянское районное управление АО «Транснефть-Дружба»;1023202736754;;
26600451458c4db7a62113ac5a24e6b2;Астер Электро;;;
df493043bfda402986616c5824d2eed9;ООО «Крассети»;1142468045268;;
c0cf7ba6295f48fa94a3a73e5b0cdb2d;Филиал «Саратовский» ПАО «Т Плюс»;1056315070350;;
9ea72b8720a74c19b0cfa95707e305cd;ООО «ИЖЭК»;1057811027691;;
f615e7935fc343a4bdba40e500c446e9;Филиал ПАО «Камчатскэнерго» Возобновляемая энергетика;1024101024078;;
e62bf4f8c3a3462da2d2050d5b18d172;Прегольская ТЭС филиала АО «Интер РАО - Электрогенерация» Калининградская ТЭЦ-2;1117746460358;;
3733a6685c564140a3cf150c189e2021;Basler Electric;;;
9072b7ffde68427aa9896080473cf80f;ООО «КраМЗ-ТЕЛЕКОМ»;1022402466998;;
69cd3c8181084448b8046d44f9f7708d;Завод силовой электроаппаратуры (ЗСЭА);;;
50c3d2911d7446c8a48b5d5acbf611d0;Западно-Казахстанская Региональная энергетическая компания;;;
91398651ea54454c915eacc04aceab6f;Контакэлектро;;;
4d65492176ef49c7aefb9f85ea857808;NR ELECTRIC (NARI-RELAYS, АСТ);;;
970a44bd80bf4ee68beb1d0225722824;ПАО «ЧЗПСН-Профнастил»;;;
d43f4b248ee6428abfe1e47cbe886e0c;ООО «Энерготехсервис»;1147449001259;;
7a50c53123af46a59a73928379e0cc4e;ОАО «Мценский литейный завод»;1025700525839;;
87853d4b74cf40a19cf7a37c0483fa3d;ПАО «ТГК-1»;1057810153400;e62e10dd16b74752b0e910864835ca6a;
98b37e0f66e2402483d71c306e49c3f9;Филиал ПАО «Россети ЮГ» – «Калмэнерго»;1076164009096;;
0d56867033e04fdeadf0b961c7fc4202;Совхоз Алексеевский;;;
f6c266f436e54e44a3315ef0945a5a4d;ФГУП ДФ ЖДН;1239300005988;;
0d6d403485d1418691666cf78a9ddb2f;ПАО «Россети Московский регион» филиал Новая Москва;1057746555811;;
7f3efdd6c601451a82b41050be745d69;Филиал ПАО «Россети» Приокское ПМЭС ;1024701893336;;
3133fb7835a748af900eec2dc996c666;ФГБОУ ВО «НИУ «МЭИ»;1027700251644;;
1d7d9c03359741f288c0eed3921b6878;ПАО «Татнефть им. В.Д. Шашина»;1021601623702;;
6932375198644a73bced2fc7720a7666;Красный гидропресс;;;
3190bc151d2041fe93a3e665ab1c0c18;АО «Богословское рудоуправление»;1026601183300;;
11999747ccc6470493e4e7360d7c2978;АО «НЗ 70-летия Победы»;1145259004296;;
9c0ebab94d24451abd726d0130dcf2e9;КАО «Азот»;1024200705077;;
2e96ca3e4dbf433d8ef5662d6641f7f4;АО «НТЦ ФСК ЕЭС»;1067746819194;;
babd928beb774997b935595d54da3c1d;Филиал ПАО «Россети» Приморское ПМЭС;1024701893336;;
bbbe6d7ff92844fab6f61545d7ce812d;ООО «ТЭСК»;1126454001541;;
2fe829b783e24dfdb9942e0a150034cd;АО «Мособлэнергогаз»;1115012006130;;
af88cff5a7474a60957d15d2b243bd08;Группа СВЭЛ;;;
e95c3dfa58734caf8daccd0e3608c103;ООО «Усольмаш»;1163850094462;;
06c25a2c4b2b490dbb2f0c68b3b17d6e;ООО «Транснефть-Восток»;1063801003617;162123902527443b9a06aed756c251b5;
0b5224c34f114afdbdd56f33598bbf18;СП «Партизанская ГРЭС» АО «ДГК»;1051401746769;;
a6d492ff4bb24f12a297760946721739;ООО «ЕвроХим-ВолгаКалий»;1037710060684;;
11ac93a469e846f58abb13b2f7cdd393;ООО «ЦПИ – Ариант»;1027402548304;;
cfd7d82ecb1841f0ae48460d76f41c98;Филиал АО «Россети Кубань» Усть-Лабинские электрические сети;1022301427268;;
b7ca012168c94007ac39c6897657d536;ООО «ЕвроХим-БМУ»;1062303006930;;
c6d9109970584a99b017426964d7dd0d;Филиал «Нижегородский» ПАО «Т Плюс»;1056315070350;;
f654a688378e4d7e8a460549a9e9eb43;ООО «Трансэнерго»;1102722003130;;
60a0bf11ba55419ba016ccef5cc7bfe6;Филиал АО «Интер РАО - Электрогенерация» Гусиноозерская ГРЭС;1117746460358;;
c5ded79acc674124a9beec72384a17f8;АО ВПК «НПО машиностроения»;1075012001492;;
fff7d24d095c4fb39439ab8b46c019a5;Филиал ПАО «ОГК-2» Адлерская ТЭС;1052600002180;;
1fb04cb28bca4933892fad12ec952bdc;АО «Верхнесалдинские электрические сети»;1196658032119;;
8334a33800f04740b4a148d8d7938d51;Филиал ПАО «Россети» - Новгородское ПМЭС;1024701893336;;
26536bc8738a4e6689e33b805a4ae107;Электрощит Самара (СЭЩ);;;
27302939569541dda585d8dddc865a23;ЗАО «Сахарный комбинат Тихорецкий»;1062354000323;;
d56dcd3266c142419cd7a18bb1c11966;ПАО «Дорогобуж»;1026700535773;;
67b7733a8f504807be601e5a8aae4d67;ПАО «РусГидро» Каскад Кубанских ГЭС;1042401810494;;
bcb490446c5744cfb1df0f84bc587922;ООО «ГПП»;1087325008430;;
4a27996999584a01b3ca4adc2fb8cd96;ООО «Четвёртый Ветропарк ФРВ»;1187746887063;;
23008d63e7884d2c856e5162a7f3de56;Аэропрофит;;;
1ccca6225897477287f54392ebaabc1e;ООО «Сорский ГОК»;1021900850608;;
0651182b696449f69bc603d235c8c1c5;Уссурийская дистанция электроснабжения;1037739877295;;
a4844c678f3047549b0743a77c98fea3;Стремберг;;;
b89b56490f0247ba87c150fc65ce03d8;Мытищинский Электромеханический Завод (МЭМЗ);;;
8865df1eb8994b9985d34ba25a844734;Pratt & Whitney Power Systems;;;
bb9bff8256144df0a6dcd95f95189d6d;АО «Михайловский ГОК им. А.В. Варичева»;1024601215088;;
35b2079faeee45d0a39c6e8a39d95ae3;Технопромэкспорт;;;
5fd0edd6678945c6b84cb1ed648d6973;АО «Камтэкс-Химпром»;1025901512339;;
013cc36a6d6144a6ba5161135c09ffa2;Филиал ПАО «Россети» - МЭС Востока;1024701893336;d2991bc09ad94e4a985f855864b70284;
51fa3c06ea5f455cb62fbd8b19d714fb;ООО «Кастамону Интегрейтед Вуд Индастри»;1101674000416;;
29751fb3d0bc4174a9d836d177691b62;ООО «Санлайт Энерджи»;1155074009331;;
